Month,Date,Time,System_V,Current_R_A,Current_Y_A,Current_B_A,pf,Notes,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_mps,Solar_Radiation_Wm2
,8/14/2023,8:00 PM,429,357,280,284,0.98,,27.2,93,0,4,0
,8/14/2023,9:00 PM,430,186,233,267,0.99,,27.5,91,0,6.2,0
,8/14/2023,10:00 PM,437,206,162,215,0.99,,27.4,91,0,7,0
,8/14/2023,11:00 PM,427,192,259,223,0.99,,27.2,90,0,7.2,0
,8/14/2023,12:00 AM,428,150,188,197,0.99,,26.4,98,0,2.7,0
,8/14/2023,1:00 AM,435,200,217,156,0.98,,26,99,0,3.2,0
,8/14/2023,2:00 AM,431,223,207,216,0.98,,26.2,99,0,3.3,0
,8/14/2023,3:00 AM,429,190,150,155,0.99,,26.1,99,0,4.2,0
,8/14/2023,4:00 AM,434,152,150,151,0.99,,26,98,0,4.4,0
,8/14/2023,5:00 AM,427,243,174,193,0.99,,26,95,0.3,5.6,0
,8/14/2023,6:00 AM,428,233,159,178,0.99,,26,97,0.1,5.9,6
,8/14/2023,7:00 AM,432,240,163,182,0.99,,27,92,0,8.7,114
,8/14/2023,8:00 AM,433,206,218,281,0.99,,28.2,88,0,8.4,287
,8/15/2023,9:00 AM,425,307,258,399,0.99,,30.9,79,0,4.7,507
,8/15/2023,10:00 AM,432,341,236,435,0.98,,32,75,0.1,6.1,676
,8/15/2023,11:00 AM,434,369,301,373,0.98,,32.4,71,0.1,4.3,773
,8/15/2023,12:00 PM,428,371,277,329,0.98,,32.6,71,0.3,4.7,799
,8/15/2023,1:00 PM,429,375,311,338,0.98,,32.9,70,0,4,784
,8/15/2023,2:00 PM,436,370,364,392,0.98,,33.3,69,0,7.1,744
,8/15/2023,3:00 PM,434,363,241,254,0.98,,30.4,77,0.5,14.3,545
,8/15/2023,4:00 PM,425,318,266,326,0.99,,30.7,76,0.1,9.1,242
,8/15/2023,5:00 PM,430,303,347,278,0.99,,29.9,80,0.2,10.9,210
,8/15/2023,6:00 PM,432,299,307,424,0.99,,29.3,82,0,5.8,112
,8/15/2023,7:00 PM,437,311,184,263,0.98,,28.5,87,0,7.7,8
,8/15/2023,8:00 PM,433,307,204,221,0.99,,28.3,88,0,5.8,0
,8/15/2023,9:00 PM,426,151,308,234,0.98,,28.2,89,0,7.4,0
,8/15/2023,10:00 PM,425,261,165,325,0.99,,28.1,89,0,7.7,0
,8/15/2023,11:00 PM,427,150,304,187,0.98,,28,89,0,6.5,0
,8/15/2023,12:00 AM,431,155,190,170,0.99,,26.8,90,0,7.6,0
,8/15/2023,1:00 AM,427,151,261,150,0.99,,26.5,92,0,7.2,0
,8/15/2023,2:00 AM,435,150,154,299,0.98,,26.3,93,0,6.9,0
,8/15/2023,3:00 AM,431,194,163,266,0.98,,26.2,94,0,5.8,0
,8/15/2023,4:00 AM,432,150,155,154,0.98,,25.9,96,0,4.7,0
,8/15/2023,5:00 AM,430,152,151,150,0.98,,25.8,97,0,5.1,0
,8/15/2023,6:00 AM,437,197,210,277,0.98,,26.9,96,0,5,6
,8/15/2023,7:00 AM,432,408,269,233,0.98,,28.3,91,0,1.8,114
,8/15/2023,8:00 AM,430,219,290,279,0.98,,29.6,85,0,3.8,312
,8/16/2023,9:00 AM,431,362,271,257,0.98,,30.3,82,0.3,9.9,375
,8/16/2023,10:00 AM,425,335,364,367,0.98,,30.9,79,0.3,9.7,429
,8/16/2023,11:00 AM,435,273,385,365,0.99,,31.4,77,0.3,7.9,500
,8/16/2023,12:00 PM,426,378,413,354,0.98,,32,77,0.5,4.2,667
,8/16/2023,1:00 PM,434,356,241,294,0.98,,32.4,76,1.3,4.1,780
,8/16/2023,2:00 PM,437,429,436,364,0.99,,31.8,77,3.4,5.2,607
,8/16/2023,3:00 PM,426,343,372,276,0.99,,28.8,86,18.1,8.9,324
,8/16/2023,4:00 PM,437,366,392,180,0.99,,28.2,91,0.8,7.9,61
,8/16/2023,5:00 PM,430,275,310,229,0.99,,28.2,92,1,7.3,34
,8/16/2023,6:00 PM,429,253,286,366,0.99,,28.8,84,1.2,3.3,33
,8/16/2023,7:00 PM,425,307,219,150,0.99,,27.8,93,0,4.1,7
,8/16/2023,8:00 PM,432,257,240,349,0.99,,27.8,92,0,4.6,0
,8/16/2023,9:00 PM,431,165,217,254,0.98,,27.8,92,0,3.8,0
,8/16/2023,10:00 PM,432,176,196,150,0.98,,27.6,95,0,2.9,0
,8/16/2023,11:00 PM,434,289,150,155,0.98,,27.4,94,0,3.4,0
,8/16/2023,12:00 AM,432,150,202,156,0.98,,27.6,90,0,7,0
,8/16/2023,1:00 AM,433,168,150,161,0.98,,27.4,90,0,7.8,0
,8/16/2023,2:00 AM,429,150,268,199,0.98,,27.1,92,0,7.1,0
,8/16/2023,3:00 AM,433,152,237,183,0.98,,26.9,93,0,6.2,0
,8/16/2023,4:00 AM,432,163,190,150,0.99,,26.7,95,0,5.2,0
,8/16/2023,5:00 AM,433,150,244,152,0.98,,26.7,95,0,8.8,0
,8/16/2023,6:00 AM,432,167,153,213,0.99,,27.3,95,0.4,6.5,4
,8/16/2023,7:00 AM,426,259,379,187,0.98,,28.4,91,0,7.7,87
,8/16/2023,8:00 AM,429,339,400,196,0.99,,29.8,83,0.1,10.3,261
,8/17/2023,9:00 AM,428,291,450,204,0.99,,31.2,79,0.1,4.1,496
,8/17/2023,10:00 AM,432,282,311,335,0.99,,32.3,75,0.2,4.7,694
,8/17/2023,11:00 AM,431,308,298,330,0.98,,33.1,69,0.1,6.7,814
,8/17/2023,12:00 PM,430,339,449,337,0.98,,33.8,66,0,8.5,864
,8/17/2023,1:00 PM,433,306,365,199,0.99,,33.9,65,0,7.6,863
,8/17/2023,2:00 PM,429,421,328,375,0.99,,34.2,63,0,6.5,744
,8/17/2023,3:00 PM,435,330,334,405,0.99,,33.3,65,0.1,9.1,642
,8/17/2023,4:00 PM,431,449,316,391,0.99,,32.2,71,0.9,7,419
,8/17/2023,5:00 PM,429,277,396,289,0.98,,30,79,0.3,11.5,228
,8/17/2023,6:00 PM,428,265,353,329,0.99,,31,76,0.1,7.2,107
,8/17/2023,7:00 PM,432,244,325,353,0.99,,29.9,81,0,8.7,8
,8/17/2023,8:00 PM,433,216,276,211,0.98,,29.4,82,0,9.7,0
,8/17/2023,9:00 PM,432,150,298,344,0.98,,28.9,80,0,11,0
,8/17/2023,10:00 PM,433,181,250,150,0.98,,28.4,80,0,12.8,0
,8/17/2023,11:00 PM,425,150,155,152,0.99,,28.1,82,0,10.5,0
,8/17/2023,12:00 AM,430,244,193,150,0.99,,27,95,0,5.8,0
,8/17/2023,1:00 AM,436,150,206,151,0.98,,26.8,96,0,5.7,0
,8/17/2023,2:00 AM,435,151,176,150,0.99,,26.7,97,0,6.3,0
,8/17/2023,3:00 AM,427,150,195,153,0.98,,26.5,97,0,5.1,0
,8/17/2023,4:00 AM,437,159,225,155,0.98,,26.2,97,0,3.5,0
,8/17/2023,5:00 AM,428,175,237,150,0.98,,26.2,97,0,5.4,0
,8/17/2023,6:00 AM,435,199,219,276,0.99,,27,99,0,2.9,5
,8/17/2023,7:00 AM,434,254,237,284,0.99,,28.3,95,0,3,94
,8/17/2023,8:00 AM,430,228,295,277,0.98,,29.9,86,0,3.1,303
,8/18/2023,9:00 AM,427,322,333,275,0.98,,30.4,73,0,21,500
,8/18/2023,10:00 AM,426,337,262,450,0.98,,31.3,69,0,19.5,591
,8/18/2023,11:00 AM,430,305,332,369,0.98,,32.2,66,0.1,20.1,794
,8/18/2023,12:00 PM,425,309,263,311,0.98,,31.1,70,0.6,21.4,853
,8/18/2023,1:00 PM,429,437,371,368,0.99,,32.4,68,0.1,18.7,746
,8/18/2023,2:00 PM,426,412,345,391,0.98,,33,68,0,19.4,796
,8/18/2023,3:00 PM,425,392,367,287,0.98,,31.9,65,0.7,21.7,645
,8/18/2023,4:00 PM,435,261,439,276,0.99,,31.4,69,0.3,20,394
,8/18/2023,5:00 PM,429,358,286,311,0.99,,30.8,72,0,20.9,287
,8/18/2023,6:00 PM,426,341,264,283,0.98,,30,76,0,12.1,118
,8/18/2023,7:00 PM,425,268,436,328,0.98,,29.2,77,0,14,8
,8/18/2023,8:00 PM,429,263,298,189,0.99,,28.7,80,0,15.6,0
,8/18/2023,9:00 PM,433,270,256,228,0.99,,28.2,83,0,13.9,0
,8/18/2023,10:00 PM,434,188,172,216,0.99,,27.8,85,0,13.2,0
,8/18/2023,11:00 PM,433,307,314,241,0.99,,27.6,86,0,12.3,0
,8/18/2023,12:00 AM,431,215,219,150,0.98,,27.7,86,0,9.3,0
,8/18/2023,1:00 AM,429,157,150,151,0.99,,27.4,88,0,10.2,0
,8/18/2023,2:00 AM,430,165,179,150,0.98,,27,90,0,5.6,0
,8/18/2023,3:00 AM,429,150,244,195,0.98,,26.8,90,0,8.7,0
,8/18/2023,4:00 AM,431,194,238,262,0.98,,26.7,92,0,9.4,0
,8/18/2023,5:00 AM,427,150,159,203,0.99,,26.6,93,0,10.8,0
,8/18/2023,6:00 AM,430,190,219,158,0.99,,27.3,90,0,11,5
,8/18/2023,7:00 AM,425,256,376,245,0.98,,28.7,81,0,15.5,108
,8/18/2023,8:00 AM,429,262,362,150,0.99,,29.6,76,0,18.6,309
,8/19/2023,9:00 AM,425,281,269,333,0.98,,30.1,75,0.2,19.8,445
,8/19/2023,10:00 AM,432,436,226,326,0.98,,30.9,75,0.1,17.5,623
,8/19/2023,11:00 AM,431,333,290,362,0.99,,32.1,69,0,17.6,767
,8/19/2023,12:00 PM,430,328,242,377,0.99,,32.6,66,0,17.7,753
,8/19/2023,1:00 PM,435,370,314,428,0.99,,30.8,71,0.6,19.3,684
,8/19/2023,2:00 PM,431,353,263,312,0.99,,32.5,68,0.2,18.1,716
,8/19/2023,3:00 PM,428,255,450,252,0.99,,31.7,69,0.2,18.8,631
,8/19/2023,4:00 PM,429,327,288,381,0.98,,31.7,70,0,17.7,485
,8/19/2023,5:00 PM,425,418,269,368,0.98,,31.1,71,0.1,18.8,318
,8/19/2023,6:00 PM,433,398,263,177,0.99,,29.7,76,0,12.2,110
,8/19/2023,7:00 PM,434,251,265,211,0.99,,29,79,0,10.7,8
,8/19/2023,8:00 PM,428,177,276,209,0.98,,28.6,81,0,11.9,0
,8/19/2023,9:00 PM,429,232,150,313,0.99,,28.1,84,0,10.5,0
,8/19/2023,10:00 PM,430,155,204,265,0.99,,27.7,86,0,11,0
,8/19/2023,11:00 PM,427,217,199,257,0.98,,27.3,88,0,9.7,0
,8/19/2023,12:00 AM,425,216,150,154,0.98,,27.3,87,0,13.1,0
,8/19/2023,1:00 AM,426,150,247,218,0.98,,27,88,0,13.4,0
,8/19/2023,2:00 AM,435,153,150,215,0.99,,26.8,89,0,12.5,0
,8/19/2023,3:00 AM,434,150,155,249,0.99,,26.7,90,0,12.5,0
,8/19/2023,4:00 AM,435,254,150,154,0.99,,26.5,90,0,12.3,0
,8/19/2023,5:00 AM,425,157,184,205,0.99,,26.4,91,0,12.5,0
,8/19/2023,6:00 AM,426,252,272,150,0.98,,27.1,90,0,14.3,4
,8/19/2023,7:00 AM,429,258,231,240,0.99,,27.6,86,0,18.4,93
,8/19/2023,8:00 AM,426,317,347,374,0.98,,28.6,81,0.1,18.4,216
,8/20/2023,9:00 AM,430,179,150,306,0.98,,30.1,81,0,8.6,477
,8/20/2023,10:00 AM,432,344,396,318,0.99,,31.2,75,0.1,9.2,674
,8/20/2023,11:00 AM,433,443,180,416,0.98,,31.9,71,0.1,9.5,720
,8/20/2023,12:00 PM,425,372,308,209,0.99,,32.4,68,0,8.6,780
,8/20/2023,1:00 PM,429,298,395,325,0.99,,32.6,67,0,10.5,717
,8/20/2023,2:00 PM,433,391,261,425,0.99,,32.6,66,0.1,10.7,718
,8/20/2023,3:00 PM,429,351,227,368,0.98,,32.5,65,0.1,10.9,617
,8/20/2023,4:00 PM,425,241,404,293,0.99,,32.1,68,0,9.5,436
,8/20/2023,5:00 PM,428,219,249,398,0.98,,31.5,71,0,12.1,229
,8/20/2023,6:00 PM,429,307,330,366,0.99,,30.8,73,0,7.3,83
,8/20/2023,7:00 PM,433,319,307,269,0.99,,29.8,78,0,8.4,6
,8/20/2023,8:00 PM,430,269,201,265,0.99,,29.1,83,0,7.6,0
,8/20/2023,9:00 PM,432,150,233,156,0.99,,28.6,85,0,8,0
,8/20/2023,10:00 PM,428,312,217,259,0.99,,28.3,86,0,7.8,0
,8/20/2023,11:00 PM,427,218,150,213,0.99,,28.2,87,0,7.4,0
,8/20/2023,12:00 AM,428,150,169,301,0.99,,27,90,0,9.3,0
,8/20/2023,1:00 AM,427,255,150,300,0.99,,26.7,91,0,7.8,0
,8/20/2023,2:00 AM,437,150,175,156,0.98,,26.4,93,0,6.7,0
,8/20/2023,3:00 AM,425,191,199,241,0.98,,26.2,94,0,7.5,0
,8/20/2023,4:00 AM,430,150,264,168,0.99,,26.2,95,0,8,0
,8/20/2023,5:00 AM,434,262,150,218,0.98,,26.1,95,0,8,0
,8/20/2023,6:00 AM,437,159,286,231,0.99,,26.4,93,0,8.5,5
,8/20/2023,7:00 AM,431,325,262,150,0.99,,27.7,89,0,7.5,102
,8/20/2023,8:00 AM,435,308,199,212,0.98,,29,85,0,8.7,265
,8/21/2023,9:00 AM,432,216,185,376,0.99,,30.5,76,0,10.6,388
,8/21/2023,10:00 AM,429,306,158,371,0.98,,31.6,68,0,10,573
,8/21/2023,11:00 AM,432,183,396,285,0.98,,32.6,62,0,9.7,735
,8/21/2023,12:00 PM,429,307,412,316,0.99,,33.5,59,0,10.2,887
,8/21/2023,1:00 PM,432,403,349,428,0.98,,33.7,58,0,12.8,833
,8/21/2023,2:00 PM,431,326,440,442,0.99,,33.6,58,0,12.6,758
,8/21/2023,3:00 PM,425,368,234,443,0.98,,33.7,57,0.1,12.4,666
,8/21/2023,4:00 PM,430,291,273,378,0.98,,32.5,63,0.1,14.6,345
,8/21/2023,5:00 PM,431,261,377,381,0.98,,31.4,70,0,15.6,238
,8/21/2023,6:00 PM,436,291,348,196,0.99,,30.9,69,0,8.3,77
,8/21/2023,7:00 PM,429,289,287,291,0.99,,30.1,72,0,8,5
,8/21/2023,8:00 PM,428,296,342,175,0.98,,29.6,75,0,8.7,0
,8/21/2023,9:00 PM,427,161,196,291,0.99,,29.1,78,0,9.9,0
,8/21/2023,10:00 PM,431,220,225,185,0.99,,28.6,81,0,10.9,0
,8/21/2023,11:00 PM,426,214,150,225,0.98,,28.4,82,0,10,0
,8/21/2023,12:00 AM,433,181,288,157,0.99,,27.9,87,0,6.7,0
,8/21/2023,1:00 AM,427,150,174,156,0.98,,27.7,88,0,7.9,0
,8/21/2023,2:00 AM,433,155,150,151,0.98,,27.4,89,0,8.5,0
,8/21/2023,3:00 AM,432,163,258,150,0.99,,27.1,89,0,8.7,0
,8/21/2023,4:00 AM,434,253,150,152,0.98,,26.8,91,0,8.5,0
,8/21/2023,5:00 AM,432,230,152,180,0.98,,26.5,92,0,7.9,0
,8/21/2023,6:00 AM,433,231,207,150,0.99,,27.2,91,0,6.9,5
,8/21/2023,7:00 AM,430,255,150,261,0.98,,28.3,87,0,7.3,97
,8/21/2023,8:00 AM,427,394,335,205,0.99,,29.4,83,0,9.7,236
,8/22/2023,9:00 AM,435,305,320,318,0.98,,29.4,83,0,13.7,163
,8/22/2023,10:00 AM,430,300,407,335,0.98,,30.1,78,0,13,225
,8/22/2023,11:00 AM,429,393,320,289,0.98,,30.4,76,0.2,13.7,286
,8/22/2023,12:00 PM,434,382,373,365,0.99,,30.5,76,0.2,13.7,345
,8/22/2023,1:00 PM,433,175,301,344,0.99,,30.2,74,0.1,13.7,268
,8/22/2023,2:00 PM,436,313,206,405,0.99,,29.8,76,0.1,15.9,227
,8/22/2023,3:00 PM,433,274,329,342,0.99,,29,80,0.3,13.1,158
,8/22/2023,4:00 PM,432,288,337,360,0.99,,28.8,85,0.5,12.7,149
,8/22/2023,5:00 PM,425,340,395,369,0.98,,28.8,85,0.3,11.9,95
,8/22/2023,6:00 PM,437,223,382,229,0.98,,27.7,88,0.2,13.2,28
,8/22/2023,7:00 PM,433,192,375,257,0.99,,27.3,91,0.1,11.1,3
,8/22/2023,8:00 PM,435,214,331,364,0.98,,26.9,93,0,12.5,0
,8/22/2023,9:00 PM,436,150,252,151,0.99,,26.6,94,0,11.8,0
,8/22/2023,10:00 PM,434,334,302,199,0.98,,26.5,94,0,11.4,0
,8/22/2023,11:00 PM,433,188,293,150,0.99,,26.5,94,0,11,0
,8/22/2023,12:00 AM,432,150,222,255,0.99,,28.2,85,0,11.3,0
,8/22/2023,1:00 AM,426,210,150,206,0.99,,28.1,87,0,10.1,0
,8/22/2023,2:00 AM,433,207,213,150,0.99,,27.8,89,0,9.7,0
,8/22/2023,3:00 AM,429,157,150,191,0.98,,27.6,90,0,9.7,0
,8/22/2023,4:00 AM,431,150,240,206,0.98,,27.5,92,0,10.4,0
,8/22/2023,5:00 AM,429,213,150,182,0.99,,27.3,93,0,9.4,0
,8/22/2023,6:00 AM,427,232,230,203,0.98,,27.4,94,0.4,9.7,2
,8/22/2023,7:00 AM,435,209,150,284,0.98,,28,91,0,9.3,37
,8/22/2023,8:00 AM,433,353,313,339,0.99,,29,85,0,13.3,127
,8/23/2023,9:00 AM,434,317,403,406,0.99,,29.2,79,0,16.9,377
,8/23/2023,10:00 AM,429,233,279,358,0.99,,28.3,84,0.7,14.6,351
,8/23/2023,11:00 AM,430,366,236,341,0.99,,29.9,78,0.2,12.8,474
,8/23/2023,12:00 PM,433,384,446,338,0.98,,29.2,80,0.9,14.5,512
,8/23/2023,1:00 PM,435,420,386,340,0.99,,28.9,82,0.5,12.9,344
,8/23/2023,2:00 PM,425,416,420,268,0.99,,29.3,80,0.2,12.3,290
,8/23/2023,3:00 PM,432,281,264,366,0.98,,30.6,74,0.2,12.6,473
,8/23/2023,4:00 PM,437,389,363,364,0.99,,30.5,76,0.1,13,377
,8/23/2023,5:00 PM,434,351,258,450,0.98,,29.8,76,0.1,16.6,256
,8/23/2023,6:00 PM,429,198,332,306,0.99,,28.7,82,0,8.4,101
,8/23/2023,7:00 PM,425,346,227,270,0.99,,27.8,87,0,7.9,4
,8/23/2023,8:00 PM,432,282,314,289,0.98,,27.5,87,0,11.5,0
,8/23/2023,9:00 PM,430,240,169,291,0.99,,26.7,88,0,10.1,0
,8/23/2023,10:00 PM,431,199,178,231,0.99,,26.3,90,0,7.1,0
,8/23/2023,11:00 PM,428,181,150,158,0.98,,26,91,0,6,0
,8/23/2023,12:00 AM,430,145,152,153,0.99,,26,95,1.5,11.6,0
,8/23/2023,1:00 AM,425,150,223,261,0.98,,25.9,95,0.4,9.8,0
,8/23/2023,2:00 AM,426,153,165,150,0.99,,25.6,96,0.5,9.4,0
,8/23/2023,3:00 AM,430,223,158,172,0.98,,25.5,95,0.9,7.2,0
,8/23/2023,4:00 AM,434,150,153,203,0.98,,25.3,97,0.6,10.5,0
,8/23/2023,5:00 AM,431,151,176,153,0.99,,24.7,97,1.1,13.4,0
,8/23/2023,6:00 AM,429,284,205,268,0.98,,26,95,1.5,8.6,1
,8/23/2023,7:00 AM,425,189,346,228,0.98,,26.6,92,0,12.7,51
,8/23/2023,8:00 AM,429,387,378,410,0.98,,28,85,0,16.4,217
,8/24/2023,9:00 AM,432,206,393,225,0.99,,29.3,81,0,15.8,338
,8/24/2023,10:00 AM,426,279,260,277,0.98,,29.3,81,0,14.1,410
,8/24/2023,11:00 AM,428,382,259,346,0.99,,29.1,80,3.1,17.3,415
,8/24/2023,12:00 PM,427,324,391,375,0.99,,27.8,86,5.4,12.5,329
,8/24/2023,1:00 PM,433,291,305,308,0.98,,29.4,80,0.3,15.3,560
,8/24/2023,2:00 PM,434,367,374,433,0.99,,29.5,77,0.1,17.8,560
,8/24/2023,3:00 PM,432,243,301,285,0.99,,29,79,0,16.6,343
,8/24/2023,4:00 PM,433,377,397,417,0.99,,29.5,77,0.1,15.4,304
,8/24/2023,5:00 PM,437,329,310,359,0.98,,28.6,81,0,14.5,93
,8/24/2023,6:00 PM,436,365,346,305,0.98,,28.5,83,0.1,9.4,48
,8/24/2023,7:00 PM,434,292,313,450,0.98,,27.9,87,0,8.6,4
,8/24/2023,8:00 PM,437,245,281,259,0.98,,27.3,90,0.1,7.9,0
,8/24/2023,9:00 PM,428,247,150,274,0.98,,26.6,92,0.4,11.1,0
,8/24/2023,10:00 PM,426,182,291,176,0.99,,26,95,0.6,11.2,0
,8/24/2023,11:00 PM,428,237,243,307,0.98,,25.9,95,0.2,10.9,0
,8/24/2023,12:00 AM,433,180,259,150,0.99,,26,92,0,8,0
,8/24/2023,1:00 AM,430,164,173,183,0.98,,25.8,95,0,8.6,0
,8/24/2023,2:00 AM,431,259,228,218,0.98,,25.8,96,0,8.9,0
,8/24/2023,3:00 AM,427,218,217,252,0.98,,25.7,97,0,8.7,0
,8/24/2023,4:00 AM,430,150,158,226,0.98,,25.7,97,0,8.1,0
,8/24/2023,5:00 AM,433,163,196,150,0.99,,25.9,96,0,9.7,0
,8/24/2023,6:00 AM,425,198,150,284,0.99,,26.8,92,0,8.9,2
,8/24/2023,7:00 AM,432,336,183,353,0.99,,27.4,91,0,12.3,65
,8/24/2023,8:00 AM,430,341,201,221,0.98,,27.9,89,0.1,13.5,164
,8/25/2023,9:00 AM,428,234,377,281,0.99,,26.2,95,2.8,11.7,199
,8/25/2023,10:00 AM,429,205,332,196,0.98,,26.4,94,3,10.8,155
,8/25/2023,11:00 AM,434,414,215,417,0.98,,27.3,93,1.3,10.3,268
,8/25/2023,12:00 PM,430,288,355,347,0.99,,29,86,0.7,11.8,509
,8/25/2023,1:00 PM,428,449,393,355,0.98,,29.9,80,0.4,13.8,570
,8/25/2023,2:00 PM,429,335,360,337,0.98,,30.1,79,0.2,11.4,536
,8/25/2023,3:00 PM,431,292,363,329,0.99,,28.5,83,2.4,14.9,362
,8/25/2023,4:00 PM,434,391,353,359,0.98,,28.3,86,0.3,10.4,240
,8/25/2023,5:00 PM,433,369,220,345,0.99,,28.8,84,0.1,10.6,237
,8/25/2023,6:00 PM,429,263,270,204,0.99,,27.7,85,1.8,6.5,80
,8/25/2023,7:00 PM,431,291,307,230,0.99,,26.6,94,1.8,7.1,2
,8/25/2023,8:00 PM,432,233,289,267,0.98,,26.3,95,2.3,7.1,0
,8/25/2023,9:00 PM,433,210,272,212,0.98,,26.4,95,0.2,8.1,0
,8/25/2023,10:00 PM,432,239,240,160,0.98,,26.2,95,0.3,8.9,0
,8/25/2023,11:00 PM,433,181,214,313,0.98,,25.9,96,0.2,8.6,0
,8/25/2023,12:00 AM,428,220,150,156,0.99,,25.1,97,8.5,8.7,0
,8/25/2023,1:00 AM,427,150,268,172,0.99,,25.5,96,1.8,7.1,0
,8/25/2023,2:00 AM,430,207,150,236,0.98,,25.6,97,0.1,8.3,0
,8/25/2023,3:00 AM,432,232,152,150,0.98,,25.6,96,0.1,9.4,0
,8/25/2023,4:00 AM,427,304,291,153,0.98,,25.6,97,0.5,10.8,0
,8/25/2023,5:00 AM,429,154,150,156,0.99,,25.2,97,0.8,13.4,0
,8/25/2023,6:00 AM,435,210,151,231,0.98,,25.6,96,2.6,8.1,1
,8/25/2023,7:00 AM,431,286,162,350,0.99,,25.8,96,1.5,10.7,22
,8/25/2023,8:00 AM,437,229,391,321,0.99,,25.8,95,0.9,12.4,117
,8/26/2023,9:00 AM,431,282,375,306,0.98,,29.4,81,0.1,12.4,373
,8/26/2023,10:00 AM,426,303,335,311,0.99,,30.6,73,0.1,12.9,490
,8/26/2023,11:00 AM,425,341,214,379,0.98,,28,83,4.6,14,289
,8/26/2023,12:00 PM,432,291,426,407,0.99,,30.2,78,0.3,13.8,522
,8/26/2023,1:00 PM,430,384,304,403,0.99,,31.3,71,0.1,14.5,763
,8/26/2023,2:00 PM,435,306,373,269,0.99,,31.4,69,0,14.3,583
,8/26/2023,3:00 PM,432,230,267,325,0.98,,31.4,71,0.1,14,564
,8/26/2023,4:00 PM,426,355,348,320,0.98,,29.9,76,0.3,16.6,302
,8/26/2023,5:00 PM,435,421,290,284,0.99,,28.4,85,0.7,18.4,219
,8/26/2023,6:00 PM,429,289,345,179,0.99,,29.1,79,2.1,10,71
,8/26/2023,7:00 PM,431,255,274,277,0.98,,27.9,86,0.3,11.8,3
,8/26/2023,8:00 PM,436,264,291,321,0.98,,27.2,89,0.1,9.9,0
,8/26/2023,9:00 PM,432,211,282,150,0.98,,26.8,92,0,10.4,0
,8/26/2023,10:00 PM,428,235,240,166,0.98,,26.5,93,0,10.9,0
,8/26/2023,11:00 PM,430,144,247,169,0.98,,26.4,95,0,10.9,0
,8/26/2023,12:00 AM,429,150,155,158,0.99,,26.1,95,0,11.1,0
,8/26/2023,1:00 AM,428,158,174,221,0.98,,26.2,93,0.5,13,0
,8/26/2023,2:00 AM,436,266,150,261,0.98,,25.9,95,0.7,12.1,0
,8/26/2023,3:00 AM,433,150,195,156,0.98,,25.9,95,0.3,12.1,0
,8/26/2023,4:00 AM,432,151,150,211,0.98,,25.6,95,0.1,14.7,0
,8/26/2023,5:00 AM,434,206,150,154,0.98,,25.5,94,0.4,13.4,0
,8/26/2023,6:00 AM,436,204,179,150,0.99,,26.1,94,0.1,13.3,2
,8/26/2023,7:00 AM,433,311,313,258,0.98,,26.8,91,0,15.3,58
,8/26/2023,8:00 AM,425,194,387,159,0.98,,27.8,87,0.1,15.8,174
,8/27/2023,9:00 AM,435,310,357,331,0.99,,29.2,82,0,16.2,340
,8/27/2023,10:00 AM,432,354,267,351,0.98,,30.2,80,0,12.5,435
,8/27/2023,11:00 AM,429,386,391,437,0.99,,31.5,77,0.1,13.8,599
,8/27/2023,12:00 PM,434,239,450,399,0.98,,32.2,70,0.1,14.6,755
,8/27/2023,1:00 PM,433,287,390,268,0.98,,32.2,69,0.3,10.7,662
,8/27/2023,2:00 PM,434,414,371,332,0.98,,32.5,72,0,13.9,674
,8/27/2023,3:00 PM,427,328,348,324,0.99,,30.9,73,0.3,11.3,575
,8/27/2023,4:00 PM,432,424,326,406,0.99,,31.5,75,0.1,10.7,398
,8/27/2023,5:00 PM,437,314,294,399,0.99,,28.5,85,7.3,11.8,257
,8/27/2023,6:00 PM,436,340,160,320,0.99,,26,91,0.4,8,61
,8/27/2023,7:00 PM,431,272,176,334,0.99,,26.5,92,0,9.4,3
,8/27/2023,8:00 PM,435,170,295,247,0.99,,26.4,93,0.7,7.4,0
,8/27/2023,9:00 PM,430,260,216,162,0.99,,26.7,94,0.1,10.3,0
,8/27/2023,10:00 PM,429,204,150,252,0.98,,26.5,93,0,11,0
,8/27/2023,11:00 PM,434,235,150,276,0.99,,26.2,94,0,11,0
,8/27/2023,12:00 AM,431,254,189,271,0.98,,26.2,97,0,10.1,0
,8/27/2023,1:00 AM,429,150,155,156,0.98,,26.1,97,0,9.5,0
,8/27/2023,2:00 AM,430,152,150,235,0.98,,25.9,98,0,7.8,0
,8/27/2023,3:00 AM,436,150,151,182,0.98,,25.6,98,1.2,9,0
,8/27/2023,4:00 AM,432,171,153,234,0.99,,25.6,98,0.3,8.8,0
,8/27/2023,5:00 AM,430,155,156,218,0.99,,25.4,98,3,2.9,0
,8/27/2023,6:00 AM,425,165,222,156,0.98,,26.1,95,3.7,11.9,2
,8/27/2023,7:00 AM,431,190,150,260,0.99,,26.7,96,0.5,14.4,45
,8/27/2023,8:00 AM,432,272,234,205,0.99,,27.9,88,0.1,13.8,171
,8/28/2023,9:00 AM,434,204,400,333,0.99,,30.4,82,0,7,488
,8/28/2023,10:00 AM,425,233,305,346,0.99,,31.4,78,0,6.4,608
